filename,width,height,class,xmin,ymin,xmax,ymax
af79e0b006f4ed038b12e94f925095fb,1035,1600,F16,514,441,892,570
af79e0b006f4ed038b12e94f925095fb,1035,1600,F16,570,392,873,509
af79e0b006f4ed038b12e94f925095fb,1035,1600,F16,597,355,885,457
af79e0b006f4ed038b12e94f925095fb,1035,1600,F16,619,323,888,418
af7a08ee60397fa13e3771607d59b938,2716,2059,F18,538,692,734,735
af7a08ee60397fa13e3771607d59b938,2716,2059,F18,2099,889,2229,924
af83b62ece618aeb73b0fccf816d9acf,900,506,Su34,23,337,358,458
af8a49b31c1b6fc6a33211d4ebd6fe62,1600,900,RQ4,1,343,1600,568
af8e47969fdcdf4bf94b526e7bf7fc7f,1000,563,C2,180,36,811,508
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,E7,233,933,783,1157
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,719,1166,912,1256
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,755,1219,960,1317
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1032,1148,1219,1234
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1073,1197,1269,1291
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1298,1312,1516,1419
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1260,1351,1484,1461
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1661,1291,1870,1394
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1605,1323,1824,1430
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,2332,1446,2580,1566
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,2290,1488,2541,1612
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1939,1473,2193,1591
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,1902,1519,2157,1648
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,3187,1644,3465,1757
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,3177,1698,3465,1847
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,2757,1680,3048,1809
af94a7bc19ed54728135dbd4f58b6f30,4096,2731,F35,2756,1747,3054,1900
af97224e6565834d42554443e42fe9fc,1280,720,XB70,1,135,1280,607
afa06e0bc6210d46d6125bea3bce262a,1500,1000,Su24,957,370,1419,653
afa06e0bc6210d46d6125bea3bce262a,1500,1000,Su24,97,459,537,796
afa06e0bc6210d46d6125bea3bce262a,1500,1000,Su24,124,470,329,620
afa0be51b053a984e18f382dabe3ea7e,2368,1615,RQ4,126,23,284,391
afa24d1dcb03a6ede6c43923f1b6bfea,2048,1366,RQ4,1,291,2048,1097
afa63671d2085a7d567456c1962a84a6,689,1227,Vulcan,302,314,365,334
afa7deefe42799cdcf0811e480b8d9ae,2500,1740,A400M,1120,380,2301,826
afb01df5ef178ab8bd096735a8c9d157,2400,2400,F35,1057,494,1736,1407
afb4b998b810b45e8cc333d262ba39bf,1800,1013,F16,96,126,1553,877
afb7dd393041512cd61f73004fd55038,3422,2281,Be200,482,302,1501,797
afb8b75a9575637f43070a9c38bac82e,1200,796,US2,317,274,861,420
afb8e1e859e1cd44a4735bed5d8697ff,1170,850,EF2000,509,289,1006,461
afb8e1e859e1cd44a4735bed5d8697ff,1170,850,EF2000,138,331,777,553
afbfb4697fef466edb0c3d7ad5f9c4b5,2401,1635,F22,612,1490,690,1546
afbfb4697fef466edb0c3d7ad5f9c4b5,2401,1635,C130,197,617,318,784
afbfb4697fef466edb0c3d7ad5f9c4b5,2401,1635,B2,916,372,1005,586
afbfb4697fef466edb0c3d7ad5f9c4b5,2401,1635,B2,896,66,985,282
afbfb4697fef466edb0c3d7ad5f9c4b5,2401,1635,B2,1450,66,1539,282
afc2ebfc2dcc139f39f650bb5fe74cb3,1200,675,A10,335,143,923,569
afc5782e67216c25ce1ca1fdf7f6fab4,7099,4733,F22,2776,3524,3907,3834
afc83a8e559d8ed6197325ff69587a73,1024,682,V22,93,31,887,347
afcca96d6c50b78a8ef93097f84c34cd,1920,1080,F35,1116,128,1178,196
afcfbbc9e824c57a28affb9568ee2230,4096,2731,C130,1051,830,2336,1231
afcfbbc9e824c57a28affb9568ee2230,4096,2731,C130,3264,1633,3775,1804
afd2e9913741b966213bc0acdc7b4165,1280,714,F4,190,77,335,278
afd3d2997b98e7e8ba76aa069c9fe58e,640,414,F4,18,74,640,390
afd4950cbabb4a2283a505ce356772a7,3833,3843,F22,123,2812,3746,3636
afd4950cbabb4a2283a505ce356772a7,3833,3843,Su57,135,1545,3714,2352
afd4950cbabb4a2283a505ce356772a7,3833,3843,J20,32,219,3773,874
afd93436913e6fc21cd227a21cac88ab,3621,2414,C2,986,1122,2658,1648
afdc74d009097d077936ac975da73154,3790,2527,F22,2205,1455,3074,1788
afdcf4fbfd7ad7546536c5d5de0dd5b1,1920,1280,C130,1,18,1920,1201
afdf217850a7802e56fba08b70df2956,945,2048,F117,215,833,703,928
afeb44e539717d0e6faeeed976c0cd0d,799,1064,J20,428,366,456,403
afeb44e539717d0e6faeeed976c0cd0d,799,1064,J20,427,454,455,490
afeb44e539717d0e6faeeed976c0cd0d,799,1064,J20,417,559,444,593
afeb44e539717d0e6faeeed976c0cd0d,799,1064,J20,338,532,368,569
afeb44e539717d0e6faeeed976c0cd0d,799,1064,J20,240,514,275,554
afef510ed0de0c52a29a208673da2e8f,4864,2736,JAS39,2647,1665,3502,1927
afef510ed0de0c52a29a208673da2e8f,4864,2736,JAS39,1611,1445,2475,1701
afef510ed0de0c52a29a208673da2e8f,4864,2736,JAS39,2627,1105,3517,1363
aff1884a7b602013ac84a3a0c7b4782c,1200,800,Tu160,1,19,1200,738
aff3255762cc0b630d811b38b02251cc,1200,800,JAS39,77,71,1087,668
aff570efeb1c809543c6b9b4f06907bd,680,453,C2,1,13,680,453
aff59673dc27d30dbb7f96592e192679,2048,1510,C130,1,1,2048,1076
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,154,3,206,86
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,198,63,248,145
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,241,119,292,202
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,111,61,162,145
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,66,119,119,202
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,155,215,207,298
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,109,272,161,356
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,198,271,250,356
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,241,329,292,413
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,65,330,117,415
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,153,427,205,509
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,64,541,117,625
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,109,485,161,568
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,197,483,249,567
aff679e2f23dc2d32bf4f9583140c9ab,360,640,J20,240,540,291,623
aff7c5a11c194b964fae2addd94c897b,900,600,C2,425,244,589,296
b0046a97b8dbe1f18a74ca2c46b63b1e,1000,1500,F35,600,322,713,385
b00954cd157334b172f135a97d6abf2e,1920,1311,F16,311,387,354,404
b00954cd157334b172f135a97d6abf2e,1920,1311,F16,1187,210,1224,225
b00954cd157334b172f135a97d6abf2e,1920,1311,B52,1347,170,1543,206
b00de06f133ef42c45993f00bfc18a52,2048,1536,A10,883,105,968,179
b00de06f133ef42c45993f00bfc18a52,2048,1536,A10,1010,1234,1090,1302
b00de06f133ef42c45993f00bfc18a52,2048,1536,KC135,1065,1182,1274,1332
b01ccc6b24d36c644487adf1826616a9,2863,1621,B2,1513,748,1672,829
b0241c4c0fedcdd345b35119df1d2fb5,3670,1744,P3,735,816,850,914
b0241c4c0fedcdd345b35119df1d2fb5,3670,1744,P3,732,566,846,663
b0241c4c0fedcdd345b35119df1d2fb5,3670,1744,P3,1004,657,1116,753
b0241c4c0fedcdd345b35119df1d2fb5,3670,1744,P3,1003,525,1114,622
b0241c4c0fedcdd345b35119df1d2fb5,3670,1744,P3,724,68,834,165
b0241c4c0fedcdd345b35119df1d2fb5,3670,1744,P3,1146,1459,1242,1571
b0266e3e14fdc2621efb0c131d852ddb,3000,2000,V22,80,531,595,738
b02809c94777d5048c18ab8b0db2fbd4,756,504,F4,30,287,171,409
b02809c94777d5048c18ab8b0db2fbd4,756,504,F4,607,224,732,273
b02809c94777d5048c18ab8b0db2fbd4,756,504,F14,468,308,609,367
b02809c94777d5048c18ab8b0db2fbd4,756,504,F14,326,169,473,230
b028eefb20cc97444e01582468238301,2048,1365,F35,135,707,1391,1088
b03e169fd27f97e644aea4258619deff,1024,768,EF2000,505,315,583,362
b04e348466ce613c05a8c74c42b41ac5,680,453,C2,479,228,544,252
b0517f5b5dc41e808d39ff29ff84e4f7,1920,1280,C2,514,412,1844,774
b05300aaa5c55eb2329f360e99a5d390,1245,830,F35,69,283,1004,537
b05e6d69a1e29955c641a9fe8feacd35,4096,2720,F22,260,1069,4096,2108
b05e6d69a1e29955c641a9fe8feacd35,4096,2720,F35,1394,962,2450,1241
b05e7dde7ecfd62b603c9abf941b6a91,1080,1080,C2,140,86,889,451
b05e7dde7ecfd62b603c9abf941b6a91,1080,1080,C2,131,701,900,919
b0622b3671e96fa6e94358ce4435eb60,2400,3608,F15,540,1511,1720,2342
b06990ffa5e8e1da06b009c8e9a04641,2679,1786,F16,1510,1234,1630,1397
b06cea63f2e6ccb87a8d5f13d140c9b1,1332,850,Mirage2000,152,190,1171,537
b071fc60e0e0c133a22c18379eaf42b5,2480,3189,Rafale,139,204,2277,2956
b075471db9187238a219dd0756bafdd4,4096,2725,C17,1,1,4096,2505
b075ba6c9c54738a411847d085c501fd,675,1200,V22,309,623,333,638
b079b569c10aea20b12bac5e2a7fda4f,5010,3333,F22,931,1006,1002,1029
b079b569c10aea20b12bac5e2a7fda4f,5010,3333,F22,570,169,820,313
b0846f75cb959e19f2799c4d0b1e4cb0,1060,617,E7,485,256,606,319
b089f7bac46bccd54aaa5843f10dc9dd,680,453,SR71,45,143,644,294
b08cd0a016e8b6458d7d383ee026107e,1280,853,A10,161,361,673,551
b08cd0a016e8b6458d7d383ee026107e,1280,853,A10,568,260,1066,442
b08cd0a016e8b6458d7d383ee026107e,1280,853,A10,548,491,1081,697
b094b655e40b418b955f83f1c6205215,680,454,Tu160,67,93,480,273
b0955e1fed4a2199b28c2b8689892d05,1368,912,B1,665,394,819,498
b0957f9ce0e165556b7aa5a0cdc43a06,3836,2568,XB70,501,818,3372,1672
b097d25622f21793c923baf9bf44d8a8,1440,1791,A10,1,491,1440,1549
b097d25622f21793c923baf9bf44d8a8,1440,1791,F16,1,325,1170,818
b09cbc5386073b6c2638a57598f613b4,1280,720,Su34,369,191,1243,531
b09de1aa2fcba33ccc23b10a58655a0a,1200,1198,J20,719,420,979,504
b09de1aa2fcba33ccc23b10a58655a0a,1200,1198,J20,65,458,323,537
b09de1aa2fcba33ccc23b10a58655a0a,1200,1198,J20,863,957,1106,1028
b09de1aa2fcba33ccc23b10a58655a0a,1200,1198,J20,470,708,720,783
b0a0f2939df5cda67d1a47e331450896,1920,1280,US2,372,92,1801,550
b0a1d5136855391d6c42e34d736a4965,453,1055,U2,93,861,306,976
b0a1d5136855391d6c42e34d736a4965,453,1055,U2,165,613,251,726
b0a1d5136855391d6c42e34d736a4965,453,1055,U2,157,318,271,457
b0a1d5136855391d6c42e34d736a4965,453,1055,U2,147,87,299,181
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,1267,2868,1460,3185
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,1277,2254,1474,2570
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,197,2059,399,2373
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,665,1591,865,1902
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,1273,1625,1472,1936
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,2333,1977,2527,2282
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,2039,1741,2238,2052
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,1631,1308,1832,1620
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,970,1289,1171,1600
b0aa6f15e9602b69a098c34a46443142,2734,4096,Mirage2000,1279,926,1480,1241
b0b826c529bc6cadee66c87f98ef46af,4096,2733,F18,1737,1803,2629,2251
b0b826c529bc6cadee66c87f98ef46af,4096,2733,F18,1776,1216,2689,1674
b0b826c529bc6cadee66c87f98ef46af,4096,2733,F18,2169,1168,3064,1610
b0b826c529bc6cadee66c87f98ef46af,4096,2733,F18,2623,506,3525,951
b0b826c529bc6cadee66c87f98ef46af,4096,2733,F18,2187,540,3110,978
b0b826c529bc6cadee66c87f98ef46af,4096,2733,F18,1774,565,2709,1011
b0b9d27de6d5a2fa4572a908404c3af7,1024,731,E2,276,344,764,503
b0c11d299ab6f6858d0a2843a94f7830,1500,938,F14,106,332,1165,602
b0c49516a292b946d156f91404021b52,3888,2592,MQ9,1731,1198,1909,1393
b0c8c5e726e00338348df4f0c72cc10f,1080,719,J20,41,311,256,349
b0c8c5e726e00338348df4f0c72cc10f,1080,719,J20,285,314,510,353
b0c8c5e726e00338348df4f0c72cc10f,1080,719,J20,479,388,687,423
b0c8c5e726e00338348df4f0c72cc10f,1080,719,J20,836,424,1040,458
b0cad1e678091719aece6331710252e3,1920,1029,Mirage2000,111,104,1818,891
b0d4a32f0df743277dd22cd8f26abfec,4096,2304,EF2000,1809,670,3995,1765
b0d4a32f0df743277dd22cd8f26abfec,4096,2304,F18,1,680,3120,1856
b0d4a32f0df743277dd22cd8f26abfec,4096,2304,Mirage2000,1,1002,2285,1952
b0dd0bf087d47d4a0f36ea7b406d22c2,680,510,C2,1,16,680,432
b0dd1a420dba62201bac65da6d9b266b,1920,1080,F16,18,650,455,780
b0dd1a420dba62201bac65da6d9b266b,1920,1080,F18,540,563,1006,704
b0dd1a420dba62201bac65da6d9b266b,1920,1080,F18,978,443,1559,577
b0dd1a420dba62201bac65da6d9b266b,1920,1080,Rafale,745,189,1565,521
b0e37d2e3056a9391ffdb1dca90d31f3,1200,900,C130,378,478,400,488
b0e532580967c62474eae5c737b420f4,2400,3600,E7,127,1833,1990,2403
b0e532580967c62474eae5c737b420f4,2400,3600,E7,662,1359,1890,1741
b0e5dd94d77217bea4341190ce232cfd,2100,1500,AV8B,400,106,1069,435
b0e5dd94d77217bea4341190ce232cfd,2100,1500,AV8B,785,682,2049,1264
b0ea85b1aa01f9967067fddba19d3adb,1816,1004,Vulcan,225,227,1625,592
b0ebc26796f16547f774ec364f228cbb,2985,1744,B1,1343,377,2237,541
b0ec7ee020523f9b549f48db4b3ea667,3888,2592,MQ9,1724,1254,1972,1457
b0ed61311cf49a0754e1ad6e52754307,2048,1366,Su24,1511,944,1744,1015
b0ed61311cf49a0754e1ad6e52754307,2048,1366,Su24,907,659,1099,726
b0ed61311cf49a0754e1ad6e52754307,2048,1366,JAS39,477,745,523,765
b0ed6894b417014c930a3bfce98dea79,680,452,F16,1,1,680,452
b0f0a6f6def3eb2ff07b65643addef71,1150,767,J10,34,135,1061,666
b0f0a6f6def3eb2ff07b65643addef71,1150,767,Su34,336,1,1150,314
b0f0a6f6def3eb2ff07b65643addef71,1150,767,Su34,1,1,707,259
b0f309a2b547eae1fe25285c60a66c5e,1920,1080,F117,292,1,1132,1054
b0f56645a966d65d112d7426e3239e97,1829,2560,A10,371,1004,688,1755
b0fc0ed4a2d74a8c13f78d31889a296a,2560,1600,Mirage2000,325,980,1746,1492
b0fc0ed4a2d74a8c13f78d31889a296a,2560,1600,F18,662,192,2144,609
b10d5ca1cebf9551442cb33f44f72bdb,680,510,C2,134,119,588,489
b11911c4a38275610485af1be3146530,6232,3988,E7,1143,430,5908,2925
b11d6890e4322060a9a65e2164a7b411,1606,1205,Su34,543,422,1384,728
b1214ec8569149ce021c715de26037b7,3741,2672,F22,107,549,3741,2453
b12158cf9ac89da518ab81751dbe25a2,1024,681,RQ4,1,1,1024,573
b13b9626bd5fc72315ea4f31f4076389,640,453,US2,124,143,419,241
b13b9626bd5fc72315ea4f31f4076389,640,453,F18,50,195,241,277
b13b9626bd5fc72315ea4f31f4076389,640,453,F18,405,196,620,278
b13d875145ae204be3e9936add711d5c,1024,683,Su24,377,313,531,363
b13edd17ef0b4b826410f13ba618a8ea,1280,850,F16,10,213,1262,658
b14048745cbc384d47b27de8ec7d47e0,1200,719,F16,82,361,537,599
b14d74b1099ae60347ec57c4259c1ed1,1400,1000,C130,28,163,1400,725
b14e71d3adce09616d91877f70b67824,4288,2848,Mirage2000,2036,1048,2248,1478
b15270c193e2adb09d5a8bcd9e5ccdf2,1024,768,B2,30,10,860,197
b15270c193e2adb09d5a8bcd9e5ccdf2,1024,768,B2,223,231,1024,768
b1542d7fb2438a7af715aa718f85ed79,660,415,J20,183,67,609,333
b1565144a10b6e1108ec0df8d8ffcd90,1200,675,RQ4,79,359,1144,498
b157babb16e461a860b47c11aa2e1bea,1750,2000,F18,1,151,1750,1682
b157ca4309d4aee862c21cb023e136e9,2400,1600,US2,1107,802,1531,907
b159022e153a1a49a3f284f7f0499f3e,1440,810,Su57,84,217,1370,503
b15a537b7007bea8fd2e32c402d0e3d7,4096,2735,C130,1,221,4016,2735
b15a537b7007bea8fd2e32c402d0e3d7,4096,2735,F22,2051,1261,2341,1453
b15c21d461162c0c36e558097fdd08a8,2000,3000,C2,33,1000,1949,2717
b15d2894273e29ea47a1d741c6501cdc,564,824,C130,4,1,564,310
b15fca1819da112284b1cd46c642701f,1000,667,B2,551,257,722,280
b160762cb73135c95b7816df7724fdb6,1088,727,C130,212,223,842,457
b166684497b32881bd3e8652e6fd1186,1000,667,B52,756,229,808,251
b166a3fafccfe3f9b9c223016355902f,1500,1000,F4,696,407,924,513
b1688e459007d1fdcc98a8f66573a324,1600,1125,Tu95,47,517,944,748
b16ec1618395c86544b0c501eb854fd3,1920,869,AG600,113,224,1761,595
b175435831832b9ac96692ff7a0891be,1200,793,P3,92,218,1097,541
b175ad944c7199cf08340b7a6c0ca4d6,2800,1784,F14,1092,781,1874,978
b1787053f2e638c0137ef161cf6b2c55,1280,720,F16,123,103,1108,566
b1825dc0a902d067d4186ea1226daa34,660,394,C2,121,50,645,299
b18a00460f3ac2bf785ec26ad837430e,1545,619,YF23,1,76,1527,553
b18dfc673ca82d1de7322f7474b4ecfb,2048,898,Mirage2000,71,391,662,610
b18dfc673ca82d1de7322f7474b4ecfb,2048,898,Mirage2000,455,367,1122,609
b18dfc673ca82d1de7322f7474b4ecfb,2048,898,Mirage2000,773,347,1515,614
b18dfc673ca82d1de7322f7474b4ecfb,2048,898,Mirage2000,1152,325,2011,626
b192e04d292164426f32f7df95b1fbbd,720,1280,AV8B,142,1,644,391
b1987033c82fa3471002284e29a61c45,1800,1200,A10,1,510,560,798
b1987033c82fa3471002284e29a61c45,1800,1200,F16,8,544,1200,813
b1987033c82fa3471002284e29a61c45,1800,1200,F16,38,309,1792,749
b19a3330ccb33670be44d85b24d9bbb2,1536,2048,F16,335,822,1200,1079
b19ab9ecce831425896abd7c5ca8609e,2000,1333,F18,1,96,2000,1333
b1a15d52976e294930a12a42c9ee88cb,5000,3333,C2,1,1040,4397,2973
b1a15d52976e294930a12a42c9ee88cb,5000,3333,C5,1,1140,4381,2453
b1a5e2611188c9975012c7a0b6bbf236,2000,1333,JAS39,69,299,1971,831
b1ad590f28167d721cc3abdc398550ea,3888,2592,MQ9,1565,1270,1843,1361
b1ad9199730da68e707ad54c6f8bf433,1600,1070,F15,3,385,1600,846
b1bb1ff60228edcddaf919e60d5b073c,4920,2768,AV8B,1746,45,3001,1023
b1bcd1a5ea64a04fd42b0ad9bf5fd11c,1200,800,E2,109,366,987,659
b1bcd1a5ea64a04fd42b0ad9bf5fd11c,1200,800,US2,751,243,1061,331
b1c0a5a1d89d75d89e2c16201f9e1034,512,405,XB70,25,53,463,219
b1c97f6697c20b5b3e516e91172d146d,4202,1720,B1,2062,1005,3878,1458
b1cf52f95448f898e06329b6a9619b0b,1072,1600,SR71,163,203,698,1235
b1d10db2016c2f83c13b25fcb170cdeb,4384,2374,Mirage2000,293,629,615,841
b1d10db2016c2f83c13b25fcb170cdeb,4384,2374,Mirage2000,566,687,914,927
b1d10db2016c2f83c13b25fcb170cdeb,4384,2374,B1,824,552,2816,1666
b1d10db2016c2f83c13b25fcb170cdeb,4384,2374,F15,3678,707,4171,966
b1d10db2016c2f83c13b25fcb170cdeb,4384,2374,F15,2980,752,3492,1075
b1d6440651e51b5492a1d9df0ebfadac,700,1050,C2,376,184,496,343
b1e2229703a8e9b2218e05f3e7b2cb47,2000,1125,F18,180,167,1615,793
b1e6cb8e6895d62098b9397ddb7d0953,2000,1125,Mirage2000,868,659,1072,775
b1e7b4ed9daaf378d53196bce8da79b1,2000,1817,F15,432,1352,758,1538
b1e7b4ed9daaf378d53196bce8da79b1,2000,1817,F15,292,1098,620,1263
b1e7b4ed9daaf378d53196bce8da79b1,2000,1817,F15,664,686,990,862
b1e7b4ed9daaf378d53196bce8da79b1,2000,1817,F15,1251,392,1577,565
b1ec2eccb3475a84012b7e49b4979682,2386,1633,F18,1606,521,1764,758
b1ec2eccb3475a84012b7e49b4979682,2386,1633,F18,1143,357,1304,596
b1ec2eccb3475a84012b7e49b4979682,2386,1633,F18,915,275,1080,510
b1ef3a2cf019bcf31c287fe83ac22afd,1240,720,Su34,7,166,1050,582
b1efa18acad8e189204b9f20116734d1,1280,804,F22,29,1,1280,374
b1f2e6dae79e6e82678527f374c4eb3f,1280,720,JAS39,618,258,909,450
b1f519fb3b25f520ba6466aef7208404,2443,1631,B1,1,541,2443,1245
b1f897b028ac28c135889e9cc18b2d82,5183,3536,MQ9,1434,1518,2648,1784
b1facc725e2aaf112ad59d2da1fa3a20,4096,2301,P3,439,1,3649,1598
b1fe9d02a8ab5c9604efd82eae4d83d2,3353,2231,F15,3075,901,3189,993
b1fe9d02a8ab5c9604efd82eae4d83d2,3353,2231,F15,2856,933,2973,1026
b1fe9d02a8ab5c9604efd82eae4d83d2,3353,2231,F15,1080,818,1192,900
b1fe9d02a8ab5c9604efd82eae4d83d2,3353,2231,F15,978,774,1089,857
b1fe9d02a8ab5c9604efd82eae4d83d2,3353,2231,EF2000,795,715,892,787
b1fe9d02a8ab5c9604efd82eae4d83d2,3353,2231,EF2000,714,662,810,731
b1fe9d02a8ab5c9604efd82eae4d83d2,3353,2231,B52,2012,986,2492,1244
b201df6ac7b90dadfbc25142374ff290,2048,1536,EF2000,141,56,1955,891
b20284f4b716f98f88757a0b33855e6f,2000,1331,C130,1,200,2000,1076
b209045357ee305a3254c206a42d1422,900,506,B2,1,236,851,367
b20ed57db1627f8549fbec0258d0ad60,2048,1366,C17,869,585,1062,758
b2107837bb344cba83534ad467e17adc,624,468,EF2000,43,51,603,405
b2114cf0cf3154040c6d1118725448e2,3000,2400,P3,239,9,2663,2076
b2166e6008294986302db519e555bb5c,1080,1350,F18,169,16,805,1328
b2182749319a469850bb3a07bbd23880,1284,722,US2,66,1,1284,722
b219791c77ea542879cfbc2239f50ac8,1027,437,F16,490,114,1017,235
b21d3e44d3bfb395ef8172b6bedd2934,640,427,MQ9,1,210,217,309
b21d3e44d3bfb395ef8172b6bedd2934,640,427,MQ9,210,120,639,368
b21d8f241c19531f4de8fb0a387d0d50,1200,792,Rafale,276,359,1185,746
b21d8f241c19531f4de8fb0a387d0d50,1200,792,F18,300,163,1058,402
b21d8f241c19531f4de8fb0a387d0d50,1200,792,E2,159,15,703,265
b21ee4d771d712f415b12b4cd9534e2d,1798,1110,C130,1,251,1696,880
b21f15080aa2dbefc6934a55e816e3f0,1280,849,Tu95,44,98,1280,849
b2230ba78b65e5390a9e71ebac739c25,3016,2011,AV8B,150,321,1614,830
b22424da3bd5bccc38926c2a9dabf4f0,1200,800,MQ9,1,217,1200,579
b22424da3bd5bccc38926c2a9dabf4f0,1200,800,F18,53,362,223,433
b22f97aee85bb6b489f3aa01df791dd7,1200,801,JAS39,76,177,1149,641
b23ff71c6fd9dad5c6ecd203e45b9b73,801,1200,J20,137,188,672,1058
b240e84c765f65718f8b24cea942ee5e,2048,1364,P3,1,262,2034,1142
b242903c25b472300b008fe629ec745e,900,1200,V22,498,287,593,330
b242e350aad996bf602fb7111a5db816,1600,1068,MQ9,338,495,497,557
b2437dcfbae4f5188c06bc33d5ce72aa,1000,667,F35,548,265,729,404
b24532abd303d87a4c162af08234b9ab,2512,1656,C130,2022,1025,2250,1216
b24532abd303d87a4c162af08234b9ab,2512,1656,C5,954,957,1485,1275
b24532abd303d87a4c162af08234b9ab,2512,1656,C5,1193,325,1673,612
b24d212ff4f9e680bea21e183443a2c8,2700,1797,F14,1510,477,2700,1248
b24d212ff4f9e680bea21e183443a2c8,2700,1797,F14,751,374,917,407
b24d212ff4f9e680bea21e183443a2c8,2700,1797,F18,68,614,1412,1234
b24f630e51c04723e75833c4782cfc84,2100,1500,B1,837,427,1050,578
b24f630e51c04723e75833c4782cfc84,2100,1500,Rafale,413,178,769,612
b24f630e51c04723e75833c4782cfc84,2100,1500,F35,318,324,438,495
b24f630e51c04723e75833c4782cfc84,2100,1500,Rafale,697,377,809,529
b2549c65e3c203e91cdf3b752144ef3d,6836,4557,J20,3450,1539,6037,2170
b2549c65e3c203e91cdf3b752144ef3d,6836,4557,J20,722,2353,3171,2992
b256693189103285bd74f53a71d675cb,1493,1120,Tornado,1,241,1470,1016
b2570f948f88654ed49fa777fe68aad0,1920,1280,F15,157,399,1420,915
b2580c7edf08096d590b76a62c8eb7dd,900,599,U2,203,221,503,288
b25ebc3c2d70b274f6e97aac1e87d583,680,453,Tu160,1,22,680,368
b2689ef5456b56380a9cdc3e8dc4eede,742,497,F4,158,13,693,178
b2689ef5456b56380a9cdc3e8dc4eede,742,497,F4,32,311,722,497
b26abfc201ac78b7294360f1f362ff6b,6252,4064,B1,220,2582,2275,3072
b26abfc201ac78b7294360f1f362ff6b,6252,4064,B1,107,1834,5974,3123
b26da5834a12fa19d9528292f171aa43,680,436,Su34,1,3,445,253
b271cf027be80131be4f81030abbe1a2,843,474,JAS39,15,110,170,173
b276978e69b373b6e4f7df9ba4c42e73,544,680,Su57,98,213,405,336
b27d1f60e78e68426af69025abb78e6f,2000,1333,Tornado,393,448,1112,671
b27d1f60e78e68426af69025abb78e6f,2000,1333,Tornado,1028,934,1452,1073
b282ce2151ef350158745a9ab27b1508,2821,1881,J20,772,401,2031,852
b28305ce0ee0aa84660bd504f881b81a,2048,1365,JAS39,327,357,872,917
b28305ce0ee0aa84660bd504f881b81a,2048,1365,JAS39,1237,488,1792,1081
b28541f9a229243536f17691f5743394,5472,3648,Tornado,953,1166,3649,2040
b28a22ed022ff84ed0f1ccef6f3f9c0e,1334,849,J20,347,487,411,506
b28a22ed022ff84ed0f1ccef6f3f9c0e,1334,849,J20,855,411,921,431
b28a22ed022ff84ed0f1ccef6f3f9c0e,1334,849,J20,677,451,742,471
b28a22ed022ff84ed0f1ccef6f3f9c0e,1334,849,J20,680,329,746,350
b28a22ed022ff84ed0f1ccef6f3f9c0e,1334,849,J20,593,312,661,333
b29044cb803e5200ee44100ca55bff98,1600,912,F15,1087,240,1587,428
b29044cb803e5200ee44100ca55bff98,1600,912,F15,487,500,787,588
b29044cb803e5200ee44100ca55bff98,1600,912,Vulcan,9,653,373,738
